city,ZipCode,Price,Pollution index,HospitalDistance,TouristScore,Bank/ATM,SchoolDistance,SoldDate,BiddedDate,DistToTown,isfloodedArea,IsTsunmaiAlertedArea,Population index,Latitude,Longtitude
wellawatha,600,43592535.03,41.17,1.6929,41.9,1.85,1.84,7/1/2014,1/11/2015,1.84,0,0,43.31,6.874657,79.860483
wellawatha,600,43536053,40.98,1.693,41.89,1.86,1.84,6/30/2014,10/4/2017,1.84,0,0,43.28,6.874657,79.860483
wellawatha,600,43515830.57,40.77,1.6949,41.87,1.86,1.85,6/30/2014,6/10/2017,1.85,1,0,42.99,6.874657,79.860483
wellawatha,600,43476224.44,40.54,1.6954,41.54,1.86,1.85,6/30/2014,3/25/2015,1.86,1,0,42.82,6.874657,79.860483
Wellawatha,600,43434927.84,40.41,1.6961,41.29,1.86,1.85,6/28/2014,2/22/2013,1.86,0,0,42.82,6.874657,79.860483
wellawatha,600,43414314.83,40.36,1.7056,41.14,1.87,1.85,6/26/2014,6/6/2017,1.86,0,0,42.75,6.874657,79.860483
wellawatha,600,43385997.58,40.36,1.7062,40.94,1.88,1.86,6/25/2014,12/12/2014,1.86,0,0,42.53,6.874657,79.860483
wellawatha,600,43184648.64,40.33,1.7078,40.88,1.88,1.86,6/23/2014,10/29/2015,1.87,1,0,42.46,6.874657,79.860483
wellawatha,600,43062215.66,40.21,1.7081,40.83,1.88,1.86,6/23/2014,10/3/2015,1.87,0,0,42.45,6.874657,79.860483
wellawatha,600,42894332.65,40.15,1.7143,40.82,1.88,1.86,6/17/2014,6/6/2017,1.87,1,0,42.33,6.874657,79.860483
wellawatha,600,42892464.47,40.13,1.7206,40.8,1.89,1.87,6/16/2014,4/29/2017,1.87,0,0,42.18,6.874657,79.860483
wellawatha,600,42877937.9,39.79,1.7255,40.43,1.89,1.87,6/13/2014,5/24/2013,1.87,0,0,42.16,6.874657,79.860483
wellawatha,600,42626306.48,39.68,1.7257,40.37,1.9,1.87,6/9/2014,4/6/2017,1.87,1,0,41.97,6.874657,79.860483
wellawatha,600,42482471.12,39.67,1.7279,40.19,1.9,1.87,6/8/2014,1/1/2016,1.88,1,0,41.43,6.874657,79.860483
wellawatha,600,42463602.92,39.53,1.7361,39.99,1.91,1.87,6/5/2014,,1.88,0,0,41.31,6.874657,79.860483
wellawatha,600,42408655.39,39.48,1.7379,39.94,1.91,1.87,6/4/2014,6/19/2017,1.88,1,0,41.3,6.874657,79.860483
wellawatha,600,42367053.15,39.46,1.7388,39.78,1.91,1.88,6/2/2014,4/20/2015,1.88,0,0,41.29,6.874657,79.860483
wellawatha,600,42212323.87,39.32,1.742,39.57,1.91,1.88,5/30/2014,6/11/2014,1.89,1,0,41.24,6.874657,79.860483
wellawatha,600,42115621.36,39.29,1.7463,39.51,1.92,1.88,5/28/2014,11/5/2017,1.89,0,0,41.07,6.874657,79.860483
Dehiwala,10350,42102380.98,39.28,1.7469,39.39,1.92,1.88,5/27/2014,5/11/2014,1.89,0,0,41.03,6.873056,6.873056
Dehiwala,10350,42043388.76,39.28,1.7533,39.38,1.92,1.89,5/27/2014,1/6/2017,1.89,0,0,40.98,6.873056,6.873056
Dehiwala,10350,42029921.46,39.11,1.7541,39.27,1.92,1.89,5/22/2014,4/30/2016,1.9,0,0,40.92,6.873056,6.873056
Dehiwala,10350,41949515.86,39.08,1.7545,39.22,1.92,1.89,5/22/2014,3/12/2018,1.9,0,0,40.85,6.873056,6.873056
Dehiwala,10350,41844350.79,38.96,1.7561,39.17,1.93,1.89,5/22/2014,5/18/2012,1.9,0,0,40.66,6.873056,6.873056
Dehiwala,10350,41826742.83,38.75,1.7606,38.81,1.93,1.89,5/21/2014,3/7/2016,1.9,0,0,40.65,6.873056,6.873056
Dehiwala,10350,41371351.11,38.6,1.7647,38.67,1.94,1.9,5/20/2014,5/4/2016,1.9,1,0,40.64,6.873056,6.873056
Dehiwala,10350,41235263.51,38.52,1.7664,38.61,1.94,1.9,5/19/2014,12/16/2017,1.91,0,0,40.47,6.873056,6.873056
Dehiwala,10350,41092333.82,38.07,1.7819,38.61,1.95,1.9,5/17/2014,6/14/2013,1.91,0,0,40.3,6.873056,6.873056
Dehiwala,10350,41085773.69,38.01,1.7827,38.59,1.95,1.91,5/17/2014,,1.91,0,0,40.3,6.873056,6.873056
Dehiwala,10350,40972344.91,37.96,1.7851,38.56,1.95,1.91,5/15/2014,1/7/2018,1.91,1,0,40.22,6.873056,6.873056
Dehiwala,10350,40958224.71,37.85,1.7869,38.4,1.96,1.92,5/12/2014,2/13/2017,1.92,1,0,40.21,6.873056,6.873056
Dehiwala,10350,40933281.83,37.81,1.7891,38.29,1.96,1.92,5/5/2014,9/6/2012,1.92,1,0,40.13,6.873056,6.873056
Dehiwala,10350,40926772.94,37.77,1.8043,38.27,1.96,1.93,5/2/2014,6/22/2012,1.93,0,0,40.06,6.873056,6.873056
Dehiwala,10350,40900305.16,37.72,1.8043,38.26,1.96,1.94,4/30/2014,9/21/2015,1.93,1,0,39.95,6.873056,6.873056
Dehiwala,10350,40887655.37,37.71,1.8053,38.23,1.96,1.94,4/30/2014,8/18/2017,1.93,1,0,39.88,6.873056,6.873056
Dehiwala,10350,40660364.85,37.68,1.8059,38.18,1.97,1.94,4/25/2014,7/28/2013,1.93,1,0,39.78,6.873056,6.873056
Dehiwala,10350,40537399.47,37.6,1.8075,38.03,1.97,1.94,4/21/2014,9/11/2016,1.93,1,0,39.73,6.873056,6.873056
Dehiwala,10350,40399309.07,37.57,1.8091,37.98,1.97,1.95,4/19/2014,7/2/2017,1.93,1,0,39.6,6.873056,6.873056
Mountin Lavania,10370,40389466.69,37.43,1.8116,37.9,1.97,1.95,4/15/2014,11/9/2015,1.93,0,0,39.6,6.873056,79.875833
Mountin Lavania,10370,40245692.83,37.43,1.8158,37.79,1.97,1.95,4/13/2014,11/29/2016,1.94,0,0,39.57,6.873056,79.875833
Mountin Lavania,10370,40183736.55,37.36,1.8197,37.69,1.98,1.95,4/9/2014,,1.94,1,0,39.55,6.873056,79.875833
Mountin Lavania,10370,40086011.65,37.24,1.8308,37.54,1.98,1.96,4/9/2014,5/17/2017,1.94,1,0,39.48,6.873056,79.875833
Mountin Lavania,10370,40019475.49,37.04,1.8346,37.49,1.98,1.96,4/9/2014,,1.94,1,0,39.43,6.873056,79.875833
Mountin Lavania,10370,40005227.28,36.84,1.8376,36.97,1.99,1.96,4/4/2014,9/18/2014,1.95,1,0,39.38,6.873056,79.875833
Mountin Lavania,10370,39991221.5,36.59,1.8423,36.87,1.99,1.96,4/3/2014,12/8/2012,1.95,0,0,39.18,6.873056,79.875833
Mountin Lavania,10370,39917354.42,36.55,1.8504,36.84,2,1.97,4/2/2014,6/28/2014,1.95,1,0,39,6.873056,79.875833
Mountin Lavania,10370,39890091.16,36.52,1.8522,36.67,2,1.97,3/31/2014,7/20/2013,1.95,0,0,38.89,6.873056,79.875833
Mountin Lavania,10370,39801929.99,36.5,1.854,36.63,2.01,1.97,3/28/2014,3/27/2015,1.95,1,0,38.8,6.873056,79.875833
Mountin Lavania,10370,39562237.16,36.49,1.8615,36.56,2.01,1.98,3/27/2014,1/8/2017,1.95,0,0,38.77,6.873056,79.875833
Mountin Lavania,10370,39502718.58,36.46,1.8616,36.41,2.01,1.98,3/27/2014,,1.95,0,0,38.7,6.873056,79.875833
Mountin Lavania,10370,39495581.65,36.43,1.8618,36.39,2.02,1.98,3/26/2014,6/16/2012,1.96,0,0,38.56,6.873056,79.875833
Mountin Lavania,10370,39451357.65,36.4,1.8671,36.3,2.02,1.99,3/24/2014,2/14/2015,1.97,1,0,38.29,6.873056,79.875833
Mountin Lavania,10370,39380190.37,36.31,1.8692,36.14,2.03,1.99,3/23/2014,5/12/2013,1.97,0,0,38.23,6.873056,79.875833
Mountin Lavania,10370,39375099.62,36.3,1.8762,36.14,2.03,1.99,3/22/2014,3/26/2014,1.97,0,0,38.21,6.873056,79.875833
Mountin Lavania,10370,39356973.42,36.25,1.877,36.12,2.04,1.99,3/20/2014,5/29/2013,1.98,0,0,38.13,6.873056,79.875833
Mountin Lavania,10370,39275877.46,36.17,1.8771,35.92,2.04,2,3/15/2014,3/26/2016,1.98,0,0,38.1,6.873056,79.875833
Mountin Lavania,10370,39264035.05,36.17,1.8872,35.86,2.04,2.01,3/15/2014,11/8/2012,1.99,0,0,38.09,6.873056,79.875833
Ratmalana,10390,39056638.23,36.06,1.8885,35.8,2.04,2.01,3/15/2014,12/26/2016,1.99,0,0,38.07,6.821944,79.886111
Ratmalana,10390,38992011.01,35.96,1.8887,35.75,2.05,2.02,3/12/2014,,1.99,0,0,38.03,6.821944,79.886111
Ratmalana,10390,38834180.27,35.93,1.8946,35.4,2.05,2.02,3/8/2014,1/5/2013,1.99,0,0,37.98,6.821944,79.886111
Ratmalana,10390,38753328.65,35.6,1.9021,35.4,2.06,2.02,3/7/2014,1/11/2018,1.99,0,0,37.81,6.821944,79.886111
Ratmalana,10390,38716396.95,35.41,1.9021,35.3,2.07,2.02,3/7/2014,12/8/2014,1.99,0,0,37.77,6.821944,79.886111
Ratmalana,10390,38642225.16,35.28,1.9047,35.25,2.07,2.03,3/5/2014,5/10/2014,2,1,0,37.75,6.821944,79.886111
Ratmalana,10390,38410346.61,35.13,1.9072,35.03,2.07,2.03,3/5/2014,7/30/2013,2.01,0,0,37.75,6.821944,79.886111
Ratmalana,10390,38342987.44,35.08,1.9075,35.02,2.07,2.03,2/26/2014,12/30/2016,2.01,1,0,37.59,6.821944,79.886111
Ratmalana,10390,38170241.51,34.91,1.9098,34.97,2.08,2.03,2/22/2014,11/25/2016,2.01,1,0,37.49,6.821944,79.886111
Ratmalana,10390,38146013.85,34.9,1.9168,34.91,2.08,2.04,2/21/2014,11/25/2012,2.01,0,0,37.3,6.821944,79.886111
Ratmalana,10390,38137389.44,34.83,1.9217,34.88,2.08,2.04,2/19/2014,,2.01,1,0,37.26,6.821944,79.886111
Ratmalana,10390,38097934.2,34.61,1.9232,34.76,2.08,2.05,2/18/2014,,2.01,0,0,37.22,6.821944,79.886111
Ratmalana,10390,38036055.81,34.57,1.9283,34.73,2.08,2.05,2/17/2014,,2.02,0,0,37.15,6.821944,79.886111
Ratmalana,10390,37938212.86,34.5,1.929,34.62,2.09,2.05,2/16/2014,5/30/2013,2.02,0,0,37.09,6.821944,79.886111
Ratmalana,10390,37871294.12,34.46,1.939,34.54,2.1,2.06,2/14/2014,7/8/2016,2.02,1,0,37.06,6.821944,79.886111
Ratmalana,10390,37825649.67,34.46,1.94,34.37,2.1,2.06,2/9/2014,7/4/2016,2.03,0,0,37,6.821944,79.886111
Ratmalana,10390,37786073.6,34.28,1.9447,34.33,2.1,2.06,2/7/2014,2/2/2014,2.03,0,0,36.48,6.821944,79.886111
Ratmalana,10390,37757456.05,34.17,1.9518,34.28,2.12,2.06,2/6/2014,2/15/2012,2.03,1,0,36.47,6.821944,79.886111
Moratuwa,10400,37750395.91,34.16,1.9572,34.11,2.12,2.06,2/5/2014,11/19/2014,2.03,1,0,36.44,6.799072,79.876678
Moratuwa,10400,37635981.79,34.05,1.9677,33.97,2.12,2.07,1/30/2014,1/19/2018,2.04,0,0,36.31,6.799072,79.876678
Moratuwa,10400,37603846.44,33.92,1.9684,33.86,2.12,2.07,1/27/2014,10/9/2014,2.04,1,0,36.3,6.799072,79.876678
Moratuwa,10400,37585553.52,33.9,1.9722,33.85,2.13,2.07,1/22/2014,8/5/2014,2.04,1,0,36.27,6.799072,79.876678
Moratuwa,10400,37450240.88,33.75,1.9763,33.74,2.13,2.08,1/21/2014,4/23/2018,2.05,1,0,35.73,6.799072,79.876678
Moratuwa,10400,37410780.96,33.72,1.9765,33.69,2.13,2.08,1/17/2014,2/27/2015,2.05,0,0,35.72,6.799072,79.876678
Moratuwa,10400,37376472.46,33.4,1.9783,33.5,2.14,2.08,1/15/2014,1/25/2015,2.05,0,0,34.99,6.799072,79.876678
Moratuwa,10400,37330410.18,33.15,1.981,33.46,2.14,2.1,1/8/2014,5/29/2014,2.05,0,0,34.48,6.799072,79.876678
Moratuwa,10400,36870539.98,33.11,1.9816,33.41,2.14,2.1,1/7/2014,,2.05,0,0,34.48,6.799072,79.876678
Moratuwa,10400,36671020.12,32.93,1.9818,33.24,2.14,2.11,1/5/2014,10/30/2016,2.05,1,0,34.47,6.799072,79.876678
Moratuwa,10400,36501947.81,32.83,1.9828,33.14,2.14,2.11,1/1/2014,4/10/2013,2.06,0,0,34.45,6.799072,79.876678
colombo-07,700,36258096.78,32.51,1.9836,33.12,2.14,2.12,12/29/2013,8/7/2017,2.08,0,0,34.38,6.906667,79.863333
colombo-07,700,36226987.61,32.38,1.9866,33.1,2.15,2.12,12/21/2013,7/26/2012,2.08,1,0,34.32,6.906667,79.863333
colombo-07,700,36200924,32.33,1.993,33.07,2.15,2.12,12/19/2013,7/15/2013,2.09,0,0,34.28,6.906667,79.863333
colombo-07,700,35978014.47,32.26,1.9981,32.99,2.15,2.13,12/19/2013,,2.09,1,0,34.28,6.906667,79.863333
colombo-07,700,35904879.19,32.19,1.9985,32.87,2.15,2.14,12/18/2013,4/8/2012,2.09,0,0,34.2,6.906667,79.863333
colombo-07,700,35777831.84,32.14,1.9987,32.87,2.15,2.14,12/17/2013,10/27/2017,2.09,0,0,34.19,6.906667,79.863333
colombo-07,700,35516192.23,32.13,2.0025,32.8,2.15,2.14,12/13/2013,,2.09,0,0,34.19,6.906667,79.863333
colombo-07,700,35461172.13,31.88,2.0068,32.6,2.15,2.15,12/13/2013,7/19/2013,2.1,1,0,33.99,6.906667,79.863333
colombo-07,700,35423952.34,31.79,2.0082,32.42,2.16,2.15,12/12/2013,5/1/2013,2.1,1,0,33.93,6.906667,79.863333
colombo-07,700,35408484.79,31.77,2.0103,32.38,2.16,2.15,12/11/2013,1/26/2016,2.11,0,0,33.77,6.906667,79.863333
colombo-07,700,35342370.06,31.77,2.0131,32.04,2.16,2.15,12/8/2013,4/23/2018,2.11,0,0,33.72,6.906667,79.863333
colombo-07,700,35295057.08,31.65,2.0168,32.02,2.17,2.15,12/5/2013,6/5/2015,2.11,0,0,33.69,6.906667,79.863333
colombo-07,700,35163405.42,31.35,2.0266,31.9,2.17,2.16,12/5/2013,1/15/2016,2.12,0,0,33.6,6.906667,79.863333
colombo-07,700,35161983.27,31.34,2.0369,31.72,2.18,2.16,12/5/2013,3/3/2013,2.12,1,0,33.59,6.906667,79.863333
colombo-07,700,35142756.97,31.3,2.0387,31.63,2.18,2.16,12/4/2013,,2.12,0,0,33.53,6.906667,79.863333
colombo-07,700,35112981.44,31.25,2.0412,31.57,2.19,2.16,11/29/2013,4/1/2014,2.13,1,0,33.52,6.906667,79.863333
colombo-07,700,34906445.51,31.14,2.0468,31.49,2.19,2.16,11/25/2013,2/6/2013,2.13,0,0,33.51,6.906667,79.863333
colombo-07,700,34662411.31,31.05,2.0475,31.36,2.19,2.16,11/24/2013,3/5/2013,2.13,1,0,33.4,6.906667,79.863333
colombo-07,700,34635455.71,31.04,2.051,31.32,2.19,2.17,11/22/2013,3/11/2012,2.14,1,0,33.36,6.906667,79.863333
Kollupitiya,300,34447267.95,30.7,2.0524,31.29,2.2,2.17,11/21/2013,1/25/2015,2.14,0,0,33.28,6.900556,79.853333
Kollupitiya,300,34384758.62,30.69,2.0563,31.22,2.21,2.17,11/20/2013,12/17/2015,2.14,0,0,33.23,6.900556,79.853333
Kollupitiya,300,34356321.18,30.62,2.0581,31.09,2.21,2.18,11/18/2013,5/14/2014,2.16,0,0,33.23,6.900556,79.853333
Kollupitiya,300,34294650.01,30.47,2.0581,31.06,2.21,2.18,11/17/2013,2/7/2018,2.16,1,0,33.21,6.900556,79.853333
Kollupitiya,300,34168380.48,30.41,2.0617,30.9,2.21,2.19,11/16/2013,10/20/2013,2.16,1,0,33.15,6.900556,79.853333
Kollupitiya,300,33918067.86,30.19,2.0672,30.53,2.22,2.19,11/15/2013,,2.16,1,0,33.11,6.900556,79.853333
Kollupitiya,300,33820263.32,30.09,2.0696,30.5,2.22,2.19,11/15/2013,6/20/2014,2.16,0,0,33.08,6.900556,79.853333
Kollupitiya,300,33811044.38,30.09,2.0709,30.38,2.22,2.19,11/14/2013,,2.17,0,0,32.99,6.900556,79.853333
Kollupitiya,300,33660645.41,30.01,2.0768,30.32,2.22,2.2,11/12/2013,8/4/2012,2.17,0,0,32.83,6.900556,79.853333
Kollupitiya,300,33499910.55,30,2.0785,30.21,2.22,2.21,11/9/2013,,2.17,0,0,32.6,6.900556,79.853333
Kollupitiya,300,33483620.36,29.98,2.0786,30.19,2.23,2.21,11/8/2013,12/6/2017,2.17,0,0,32.58,6.900556,79.853333
Kollupitiya,300,33451611.42,29.97,2.0818,30.14,2.24,2.22,11/7/2013,9/25/2017,2.17,0,0,32.58,6.900556,79.853333
Kollupitiya,300,33434507.04,29.65,2.0853,30.1,2.24,2.23,11/6/2013,6/6/2016,2.18,0,0,32.58,6.900556,79.853333
Kollupitiya,300,33402470.24,29.47,2.0864,30.06,2.24,2.23,11/6/2013,7/5/2015,2.18,0,0,32.54,6.900556,79.853333
Bambalapittiya,400,33359243.95,29.35,2.0913,29.85,2.24,2.23,11/4/2013,7/10/2016,2.18,1,0,32.44,6.888889,79.856667
Bambalapittiya,400,33256306.86,29.31,2.0927,29.84,2.24,2.23,10/29/2013,7/22/2014,2.18,1,0,32.42,6.888889,79.856667
Bambalapittiya,400,33171287.29,29.3,2.0934,29.81,2.24,2.23,10/26/2013,9/6/2015,2.18,0,0,32.28,6.888889,79.856667
Bambalapittiya,400,33158333,28.75,2.0957,29.76,2.25,2.23,10/26/2013,2/19/2014,2.18,1,0,32.17,6.888889,79.856667
Bambalapittiya,400,33113114.19,28.37,2.0964,29.62,2.25,2.23,10/24/2013,12/23/2015,2.19,0,0,31.86,6.888889,79.856667
Bambalapittiya,400,33100443.62,28.22,2.1175,29.57,2.25,2.23,10/17/2013,,2.19,0,0,31.79,6.888889,79.856667
Bambalapittiya,400,32874812.89,28.22,2.1195,29.44,2.25,2.24,10/15/2013,8/29/2014,2.19,1,0,31.24,6.888889,79.856667
Bambalapittiya,400,32812499.8,28.14,2.1275,29.29,2.25,2.24,10/14/2013,10/6/2014,2.2,0,0,31.17,6.888889,79.856667
Bambalapittiya,400,32805089.91,28.04,2.1355,28.99,2.26,2.24,10/13/2013,7/25/2015,2.2,0,0,30.94,6.888889,79.856667
Bambalapittiya,400,32513555.72,27.9,2.1376,28.91,2.27,2.25,10/12/2013,3/24/2018,2.2,1,0,30.89,6.888889,79.856667
Bambalapittiya,400,32476924.35,27.89,2.139,28.75,2.28,2.25,10/9/2013,1/17/2017,2.2,0,0,30.7,6.888889,79.856667
Bambalapittiya,400,32386348.99,27.51,2.1479,28.63,2.28,2.26,10/9/2013,6/12/2012,2.2,0,0,30.66,6.888889,79.856667
Bambalapittiya,400,32364207.51,27.45,2.1494,28.53,2.28,2.26,10/5/2013,3/8/2018,2.21,0,0,30.43,6.888889,79.856667
Bambalapittiya,400,32218723.24,27.15,2.1504,28.41,2.28,2.26,10/3/2013,4/13/2015,2.21,1,0,30.34,6.888889,79.856667
Bambalapittiya,400,32120135.17,27.13,2.1513,28.27,2.28,2.26,10/2/2013,7/12/2016,2.21,1,0,30.17,6.888889,79.856667
Bambalapittiya,400,31652385.25,27.01,2.1515,28.25,2.28,2.26,10/1/2013,10/14/2014,2.21,0,0,30.09,6.888889,79.856667
Bambalapittiya,400,31487728.13,26.94,2.1527,28.24,2.28,2.27,9/30/2013,2/29/2012,2.22,0,0,29.99,6.888889,79.856667
Bambalapittiya,400,31411109.1,26.87,2.1531,28.22,2.29,2.27,9/28/2013,,2.23,1,0,29.76,6.888889,79.856667
Bambalapittiya,400,31362731.16,26.7,2.1536,28.19,2.29,2.28,9/22/2013,3/1/2015,2.23,1,0,29.67,6.888889,79.856667
Bambalapittiya,400,31285962.73,26.67,2.1577,28.16,2.29,2.28,9/21/2013,10/22/2012,2.24,1,0,29.42,6.888889,79.856667
Bambalapittiya,400,31233269.05,26.61,2.1626,28.04,2.29,2.28,9/20/2013,1/29/2015,2.25,1,0,29.4,6.888889,79.856667
Bambalapittiya,400,31220497.51,26.61,2.1641,27.84,2.3,2.29,9/16/2013,10/13/2014,2.25,1,0,29.36,6.888889,79.856667
Bambalapittiya,400,31014757.88,25.73,2.1657,27.8,2.3,2.29,9/16/2013,4/7/2017,2.25,1,0,29.12,6.888889,79.856667
Bambalapittiya,400,30981179.11,25.62,2.1689,27.74,2.31,2.29,9/14/2013,7/13/2012,2.25,0,0,29.02,6.888889,79.856667
Bambalapittiya,400,30758914.68,25.57,2.1691,27.44,2.31,2.29,9/13/2013,1/12/2013,2.25,0,0,28.92,6.888889,79.856667
Bambalapittiya,400,30728470.38,25.52,2.1696,27.4,2.31,2.29,9/12/2013,9/7/2012,2.25,1,0,28.69,6.888889,79.856667
Bambalapittiya,400,30591142.34,25.45,2.1718,27.36,2.32,2.29,9/10/2013,1/29/2016,2.25,1,0,28.65,6.888889,79.856667
Bambalapittiya,400,30561129.88,25.29,2.1772,27.35,2.33,2.31,9/8/2013,7/27/2012,2.25,0,0,28.64,6.888889,79.856667
Bambalapittiya,400,30550086.28,25.17,2.1962,27.3,2.33,2.31,9/6/2013,3/31/2012,2.25,0,0,28.45,6.888889,79.856667
Bambalapittiya,400,30535236.11,25.1,2.1972,27.27,2.33,2.31,9/5/2013,10/14/2015,2.26,1,0,28.44,6.888889,79.856667
Havelock Town,500,30534401.73,25.03,2.1972,27.25,2.33,2.31,9/2/2013,9/18/2014,2.26,0,0,28.35,6.879444,79.865278
Havelock Town,500,30437715.02,24.96,2.1978,27.1,2.34,2.31,9/2/2013,6/28/2012,2.26,1,0,28.16,6.879444,79.865278
Havelock Town,500,30410409.07,24.95,2.2006,27.05,2.35,2.31,8/31/2013,4/11/2015,2.26,0,0,28.11,6.879444,79.865278
Havelock Town,500,30361106.31,24.78,2.2055,27,2.35,2.31,8/26/2013,10/9/2016,2.26,1,0,28.08,6.879444,79.865278
Havelock Town,500,30348229.45,24.75,2.2064,26.91,2.36,2.31,8/24/2013,4/9/2018,2.26,0,0,28.04,6.879444,79.865278
Havelock Town,500,30328006.73,24.68,2.2091,26.65,2.36,2.31,8/24/2013,3/18/2014,2.27,1,0,28.03,6.879444,79.865278
Havelock Town,500,30142809.84,24.57,2.2107,26.65,2.36,2.32,8/18/2013,6/5/2017,2.27,0,0,27.99,6.879444,79.865278
Havelock Town,500,30107725.05,24.29,2.2122,26.61,2.36,2.32,8/18/2013,8/21/2013,2.27,1,0,27.91,6.879444,79.865278
Havelock Town,500,30105321.7,24.18,2.2155,26.34,2.37,2.33,8/15/2013,,2.28,1,0,27.52,6.879444,79.865278
Havelock Town,500,30023852.33,24.13,2.2212,25.97,2.37,2.33,8/14/2013,1/5/2014,2.28,0,0,27.48,6.879444,79.865278
Havelock Town,500,29973136.95,24.02,2.2215,25.96,2.37,2.33,8/13/2013,8/18/2017,2.29,1,0,27.39,6.879444,79.865278
Havelock Town,500,29836469.17,23.98,2.2245,25.9,2.37,2.34,8/11/2013,,2.29,1,0,27.38,6.879444,79.865278
Havelock Town,500,29800631.76,23.89,2.2255,25.78,2.37,2.34,8/8/2013,9/8/2017,2.29,1,0,27.34,6.879444,79.865278
Havelock Town,500,29787287.52,23.89,2.2266,25.78,2.38,2.34,8/7/2013,6/8/2016,2.3,1,0,27.15,6.879444,79.865278
Havelock Town,500,29654877.69,23.61,2.2272,25.71,2.38,2.34,8/5/2013,9/5/2016,2.3,0,0,27.12,6.879444,79.865278
Havelock Town,500,29514937.29,23.27,2.2338,25.7,2.38,2.34,7/31/2013,12/28/2014,2.3,0,0,27.08,6.879444,79.865278
Havelock Town,500,29411936.47,23.25,2.2343,25.59,2.38,2.35,7/30/2013,12/15/2013,2.3,1,0,26.97,6.879444,79.865278
Havelock Town,500,29277034.57,23.24,2.2382,25.44,2.38,2.35,7/28/2013,10/21/2017,2.3,1,0,26.87,6.879444,79.865278
Havelock Town,500,29270210.08,23.03,2.2393,25.42,2.39,2.35,7/26/2013,,2.31,1,0,26.83,6.879444,79.865278
Havelock Town,500,29074215.58,22.95,2.243,25.41,2.39,2.36,7/23/2013,,2.31,0,0,26.74,6.879444,79.865278
Havelock Town,500,28974001.63,22.89,2.247,25.38,2.4,2.37,7/21/2013,4/10/2017,2.31,0,0,26.56,6.879444,79.865278
wellawatha,600,28954145.14,22.85,2.2491,25.21,2.4,2.37,7/19/2013,11/9/2015,2.32,1,0,26.42,6.874657,79.860483
wellawatha,600,28920125.79,22.74,2.2504,25.14,2.4,2.37,7/17/2013,11/20/2017,2.32,0,0,26.32,6.874657,79.860483
wellawatha,600,28698759.67,22.52,2.2562,25.12,2.4,2.38,7/15/2013,11/22/2017,2.32,1,0,26.31,6.874657,79.860483
wellawatha,600,28675606.25,22.46,2.2562,24.97,2.41,2.38,7/14/2013,9/6/2012,2.33,0,0,26.07,6.874657,79.860483
wellawatha,600,28666602.43,22.43,2.2593,24.94,2.41,2.38,7/13/2013,9/22/2015,2.33,1,0,26.02,6.874657,79.860483
wellawatha,600,28504448,21.97,2.2662,24.81,2.42,2.39,7/13/2013,4/26/2012,2.33,0,0,25.99,6.874657,79.860483
wellawatha,600,28358065.05,21.86,2.2669,24.63,2.42,2.39,7/11/2013,9/6/2017,2.34,0,0,25.92,6.874657,79.860483
wellawatha,600,28356698.62,21.71,2.268,24.43,2.42,2.39,7/9/2013,4/17/2012,2.34,1,0,25.77,6.874657,79.860483
wellawatha,600,28349524.03,21.6,2.2705,24.41,2.43,2.39,7/9/2013,9/20/2015,2.34,0,0,25.69,6.874657,79.860483
wellawatha,600,28320551.12,21.51,2.2727,24.25,2.43,2.39,7/6/2013,11/20/2015,2.35,1,0,25.53,6.874657,79.860483
wellawatha,600,28310509.27,21.43,2.2733,24.15,2.43,2.39,7/4/2013,6/5/2016,2.36,1,0,25.5,6.874657,79.860483
wellawatha,600,28236854.09,21.39,2.2735,24.05,2.43,2.4,7/3/2013,5/15/2013,2.36,0,0,25.35,6.874657,79.860483
wellawatha,600,28121894.91,21.15,2.2736,23.8,2.43,2.4,7/2/2013,5/29/2014,2.36,0,0,25.22,6.874657,79.860483
wellawatha,600,27958590.45,21.14,2.2758,23.79,2.43,2.4,7/2/2013,5/1/2012,2.36,1,0,25.15,6.874657,79.860483
wellawatha,600,27836926.6,21.11,2.2787,23.79,2.44,2.4,6/26/2013,10/15/2015,2.36,0,0,25.13,6.874657,79.860483
wellawatha,600,27725820.73,21.1,2.2799,23.58,2.44,2.41,6/26/2013,7/21/2014,2.36,0,0,25.08,6.874657,79.860483
wellawatha,600,27724100.1,20.9,2.281,23.51,2.45,2.41,6/26/2013,2/10/2015,2.37,0,0,25.06,6.874657,79.860483
wellawatha,600,27678150.14,20.88,2.2831,23.32,2.45,2.42,6/25/2013,2/16/2013,2.39,1,0,25.04,6.874657,79.860483
wellawatha,600,27527690.24,20.32,2.2843,23.29,2.45,2.42,6/17/2013,1/16/2016,2.39,0,0,24.94,6.874657,79.860483
wellawatha,600,27188900.25,20.24,2.286,23.19,2.45,2.43,6/15/2013,2/25/2012,2.39,1,0,24.82,6.874657,79.860483
wellawatha,600,27113826.76,19.87,2.2861,23.16,2.45,2.43,6/12/2013,3/7/2013,2.39,0,0,24.6,6.874657,79.860483
Dehiwala,1350,27097294.78,19.83,2.2862,23.13,2.46,2.44,6/10/2013,11/28/2014,2.39,1,0,24.48,6.873056,6.873056
Dehiwala,10350,27033283.6,19.83,2.2882,23.07,2.46,2.44,6/7/2013,7/12/2014,2.39,0,0,24.21,6.873056,6.873056
